"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"28",446372,"Kluber, Corey","848","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","28",,,"2386","84.6","84.74","28","28","0","0.1","6.49","111","156","127","149","300","330","292"
"28",608723,"Voth, Austin","702","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","28",,,"2538","88.8","88.35","28","28","0","-0.4","6.18","114","153","123","150","309","325","293"
"28",474463,"Anderson, Brett","1282","2.2","0.000","0.000",,"0.000","0.000","0.000",,"0","28",,,"1703","85.4","81.90","28","28","0","-3.5","5.92","108","152","120","145","301","321","292"
"27",675921,"Howard, Spencer","666","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"1983","88.7","89.24","27","27","0","0.5","6.54","113","155","127","145","301","326","296"
"27",596133,"Weaver, Luke","673","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2235","90.6","89.78","27","27","0","-0.8","5.93","115","155","129","151","307","336","306"
"27",641582,"Foster, Matt","627","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2076","90.0","89.61","27","27","0","-0.4","6.05","113","148","122","147","298","318","293"
"27",607237,"Garrett, Amir","619","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"1872","87.0","87.10","27","27","0","0.1","6.54","115","152","125","147","283","316","291"
"27",663423,"Thornton, Trent","777","3.5","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2576","87.2","87.01","27","27","0","-0.2","6.06","109","153","125","148","289","312","289"
"27",680686,"Gray, Josiah","483","5.6","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2301","88.8","87.90","27","27","0","-0.9","5.52","115","158","127","147","302","318","296"
"27",608716,"Steckenrider, Drew","723","3.7","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2079","88.7","88.29","27","27","0","-0.4","6.03","108","150","123","145","294","323","298"
"27",453178,"Kennedy, Ian","627","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2399","92.1","92.16","27","27","0","0.1","6.46","116","158","129","149","302","329","297"
"27",665152,"Kremer, Dean","920","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2416","87.8","87.51","27","27","0","-0.3","6.26","112","157","133","151","302","326","298"
"27",659275,"Lamet, Dinelson","583","4.6","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2474","89.3","88.48","27","27","0","-0.8","5.88","112","156","138","146","294","325","314"
"27",592644,"Plutko, Adam","1014","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"2415","88.6","88.18","27","27","0","-0.4","6.04","108","152","123","149","301","320","295"
"27",503449,"Peralta, Wily","1018","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","27",,,"1397","84.0","83.35","27","27","0","-0.6","5.76","112","166","134","151","299","327","297"
"26",656529,"Hentges, Sam","1007","2.6","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2354","85.6","86.00","26","26","0","0.4","6.68","115","154","123","149","294","320","285"
"26",519326,"Strickland, Hunter","723","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2568","89.4","89.10","26","26","0","-0.3","6.11","104","149","119","147","299","320","291"
"26",624133,"Suárez, Ranger","859","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"1614","87.8","87.69","26","26","0","-0.1","6.26","107","150","119","143","295","322","290"
"26",622251,"Staumont, Josh","830","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2573","88.2","88.67","26","26","0","0.5","6.61","109","159","124","145","295","321","304"
"26",663574,"Santillan, Tony","469","5.5","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2295","88.6","88.02","26","26","0","-0.6","5.90","114","150","126","146","287","318","286"
"26",448281,"Doolittle, Sean","687","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2265","92.1","91.93","26","26","0","-0.2","6.13","113","153","125","147","285","314","286"
"26",595928,"Curtiss, John","703","3.7","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2412","92.8","93.21","26","26","0","0.4","6.47","103","147","118","143","296","314","291"
"26",664948,"Misiewicz, Anthony","724","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2527","89.3","88.82","26","26","0","-0.5","5.93","108","154","122","145","297","318","290"
"26",660623,"Ynoa, Huascar","780","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","26",,,"2400","88.2","88.12","26","26","0","-0.1","6.11","116","153","124","152","296","315","293"
"25",641743,"Kay, Anthony","649","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2445","90.5","89.75","25","25","0","-0.8","5.81","103","150","122","144","291","312","284"
"25",592426,"Jackson, Luke","787","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2296","90.1","91.02","25","25","0","0.9","6.76","109","150","123","149","304","319","290"
"25",502624,"Anderson, Chase","852","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2180","85.6","85.00","25","25","0","-0.6","5.88","114","151","119","149","294","318","287"
"25",543272,"Hand, Brad","796","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2351","87.4","86.10","25","25","0","-1.3","5.58","113","159","131","151","304","324","296"
"25",570257,"Rodríguez, Joely","613","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"1388","90.5","86.65","25","25","0","-3.8","6.48","112","153","130","143","299","321","292"
"25",641755,"Kinley, Tyler","825","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2536","91.6","90.74","25","25","0","-0.9","5.60","112","149","121","147","294","326","302"
"25",592346,"González, Chi Chi","1470","1.7","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2412","88.1","84.38","25","25","0","-3.7","5.88","112","153","126","147","295","324","298"
"25",606424,"García, Jarlin","707","3.5","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2238","87.6","87.92","25","25","0","0.3","6.42","111","155","119","149","297","320","293"
"25",605177,"Chafin, Andrew","695","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2321","86.1","86.62","25","25","0","0.5","6.66","116","156","122","152","294","318","294"
"25",643511,"Rogers, Tyler","820","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"2143","74.7","73.68","25","25","0","-1.0","5.89","109","147","117","147","296","312","288"
"25",622766,"Diaz, Miguel","639","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","25",,,"1954","90.4","89.57","25","25","0","-0.8","5.72","121","152","125","148","297","321","313"
"24",656322,"Coonrod, Sam","439","5.5","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2396","97.3","97.67","24","24","0","0.4","6.58","111","151","122","147","301","326","291"
"24",593833,"Suero, Wander","606","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2467","91.6","92.01","24","24","0","0.4","6.43","114","154","124","151","300","319","298"
"24",503569,"Dolis, Rafael","605","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2026","89.2","88.91","24","24","0","-0.3","6.00","109","155","136","148","291","316","294"
"24",453192,"Miller, Andrew","502","4.8","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2443","80.0","81.35","24","24","0","1.4","7.11","116","157","127","149","292","313","295"
"24",608638,"Chargois, JT","603","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2287","88.6","88.73","24","24","0","0.1","6.38","112","156","123","147","294","318","294"
"24",519076,"Nelson, Jimmy","523","4.6","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2859","88.7","88.82","24","24","0","0.1","6.37","112","156","119","148","298","317","289"
"24",664199,"Clarke, Taylor","658","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2122","91.1","90.90","24","24","0","-0.2","6.15","107","153","126","150","306","329","300"
"24",642701,"Santana, Dennis","663","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2363","88.9","88.44","24","24","0","-0.5","6.03","115","158","133","147","303","322","293"
"24",641835,"Mayza, Tim","598","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2124","91.5","91.40","24","24","0","-0.1","6.24","110","156","129","150","295","316","289"
"24",641386,"Bowden, Ben","545","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2313","89.7","89.78","24","24","0","0.1","6.12","110","153","128","147","300","328","300"
"24",664126,"Fairbanks, Pete","530","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2428","90.6","87.52","24","24","0","-3.1","6.61","109","156","126","152","303","323","292"
"24",517008,"Colomé, Alex","822","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","24",,,"2150","89.8","89.72","24","24","0","-0.1","6.18","109","153","121","149","300","330","294"
"23",657053,"Toussaint, Touki","536","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"1829","85.2","86.30","23","23","0","1.1","7.02","108","154","130","150","298","322","290"
"23",592222,"Claudio, Alex","587","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"1997","76.9","76.38","23","23","0","-0.5","6.03","115","160","128","154","299","321","299"
"23",468504,"Chacín, Jhoulys","758","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2404","85.7","85.54","23","23","0","-0.2","5.93","112","150","127","144","299","327","303"
"23",502327,"Santiago, Héctor","491","4.7","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2010","88.3","87.70","23","23","0","-0.6","5.86","111","157","128","149","297","320","289"
"23",606930,"Barnes, Jacob","548","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2157","90.9","91.77","23","23","0","0.9","6.79","109","151","131","149","297","323","296"
"23",666205,"Muller, Kyle","677","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2209","87.0","87.02","23","23","0","0.0","6.14","109","152","118","148","304","321","285"
"23",500610,"Guerra, Deolis","698","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"1875","84.6","85.90","23","23","0","1.3","7.17","121","155","135","153","294","326","305"
"23",656794,"Newcomb, Sean","537","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2504","90.7","90.09","23","23","0","-0.6","5.83","109","149","122","148","300","318","289"
"23",542960,"Brach, Brad","556","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2104","91.7","91.11","23","23","0","-0.6","5.98","112","155","124","146","295","319","286"
"23",643377,"Jax, Griffin","726","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2612","85.7","85.21","23","23","0","-0.5","5.78","108","155","119","148","296","327","291"
"23",458708,"Tomlin, Josh","779","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2594","82.9","82.25","23","23","0","-0.6","5.76","106","151","129","150","300","314","284"
"23",571670,"Floro, Dylan","827","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2203","92.7","92.51","23","23","0","-0.2","6.37","110","150","118","148","300","322","291"
"23",622065,"Young, Alex","801","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2113","85.4","84.70","23","23","0","-0.7","5.77","113","156","126","152","304","328","301"
"23",608678,"Leone, Dominic","528","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","23",,,"2367","88.8","89.21","23","23","0","0.4","6.46","116","162","130","150","296","320","293"
"22",596112,"Stephenson, Robert","529","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2981","85.8","85.77","22","22","0","0.0","6.08","114","148","123","145","299","329","303"
"22",608328,"De Jong, Chase","775","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2470","88.9","88.20","22","22","0","-0.7","5.84","114","153","126","150","301","316","286"
"22",547001,"Poteet, Cody","549","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2444","90.8","89.89","22","22","0","-0.9","5.79","114","154","133","151","294","318","287"
"22",571656,"Farmer, Buck","726","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2203","88.4","88.00","22","22","0","-0.4","5.91","107","154","127","148","297","323","296"
"22",656458,"Gilbreath, Lucas","473","4.7","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2402","91.7","92.01","22","22","0","0.3","6.32","109","152","124","147","293","324","304"
"22",681911,"Vesia, Alex","448","4.9","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2419","91.1","91.37","22","22","0","0.3","6.47","113","155","131","152","293","314","295"
"22",607359,"Patton, Spencer","445","4.9","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2026","89.3","89.16","22","22","0","-0.1","6.23","115","152","130","145","297","319","288"
"22",542882,"Andriese, Matt","681","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2350","89.4","88.96","22","22","0","-0.4","5.92","111","152","127","145","293","325","295"
"22",607625,"Lugo, Seth","485","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","22",,,"2497","91.7","91.12","22","22","0","-0.6","6.05","107","153","120","147","301","327","304"
"21",650556,"Abreu, Bryan","652","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2548","91.1","90.94","21","21","0","-0.2","6.28","112","156","124","150","289","321","290"
"21",669674,"Long, Sammy","494","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2240","83.1","82.60","21","21","0","-0.5","6.01","109","151","123","149","293","316","297"
"21",592741,"Shreve, Chasen","633","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"1528","83.9","84.50","21","21","0","0.6","6.58","108","150","121","144","301","322","289"
"21",433589,"Petit, Yusmeiro","872","2.4","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"1954","79.1","80.01","21","21","0","0.9","7.00","107","151","132","150","300","327","301"
"21",622092,"Zimmer, Kyle","721","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2104","86.0","85.80","21","21","0","-0.2","6.08","110","161","123","146","298","321","304"
"21",663738,"Lynch, Daniel","669","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2028","87.9","88.42","21","21","0","0.5","6.51","109","161","122","146","307","324","298"
"21",622075,"Almonte, Yency","610","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2244","85.8","86.80","21","21","0","1.0","6.79","115","150","126","146","301","330","302"
"21",660853,"De Los Santos, Enyel","439","4.8","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2174","93.3","92.54","21","21","0","-0.8","5.91","117","154","121","150","295","325","296"
"21",592254,"De León, José","347","6.1","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2091","88.4","88.92","21","21","0","0.5","6.67","108","154","123","147","295","319","287"
"21",650382,"Hernandez, Darwinzon","642","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2369","92.9","94.10","21","21","0","1.2","6.86","117","157","130","149","290","325","300"
"21",650828,"Santana, Edgar","520","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","21",,,"2178","89.9","88.37","21","21","0","-1.5","5.47","108","146","120","145","304","317","285"
"20",502706,"Holland, Derek","580","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2245","88.6","88.48","20","20","0","-0.1","6.37","107","153","125","147","296","326","300"
"20",545343,"Head, Louis","427","4.7","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2509","86.3","86.07","20","20","0","-0.2","6.27","107","159","120","151","301","322","293"
"20",676969,"de Geus, Brett","738","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2175","88.1","87.34","20","20","0","-0.8","5.79","110","153","127","148","298","328","297"
"20",465657,"Soria, Joakim","476","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2327","84.0","84.35","20","20","0","0.4","6.68","112","154","126","149","302","329","296"
"20",501625,"Álvarez, José","714","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"1961","86.0","82.25","20","20","0","-3.8","6.48","113","155","126","150","298","320","287"
"20",622088,"Antone, Tejay","524","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2895","85.7","85.76","20","20","0","0.1","6.48","111","156","127","150","295","320","293"
"20",543022,"Chatwood, Tyler","548","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2542","91.2","91.32","20","20","0","0.1","6.17","104","150","119","145","300","314","284"
"20",624647,"González, Victor","546","3.7","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2452","88.8","88.66","20","20","0","-0.1","6.08","108","155","122","149","298","313","288"
"20",429722,"Santana, Ervin","769","2.6","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2312","87.5","87.40","20","20","0","-0.1","6.09","109","156","125","144","300","321","299"
"20",666129,"Garrett, Braxton","604","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2155","86.8","86.96","20","20","0","0.2","6.39","106","151","119","147","300","316","282"
"20",570488,"Valdez, Phillips","586","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"1977","87.0","87.99","20","20","0","1.0","6.96","111","153","123","145","286","324","296"
"20",596027,"Maples, Dillon","481","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2927","87.6","87.13","20","20","0","-0.5","6.08","116","152","121","147","291","311","293"
"20",656685,"Martin, Brett","729","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2184","87.5","87.20","20","20","0","-0.3","6.10","105","151","127","144","293","325","295"
"20",542947,"Bleier, Richard","557","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2021","86.4","86.81","20","20","0","0.4","6.57","110","148","119","148","294","313","287"
"20",663432,"Rainey, Tanner","563","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2387","93.2","92.94","20","20","0","-0.3","6.15","108","154","122","150","306","322","292"
"20",656232,"Bielak, Brandon","629","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2382","88.1","86.90","20","20","0","-1.2","5.53","119","156","126","152","295","328","293"
"20",663765,"Woodford, Jake","712","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2257","87.0","87.23","20","20","0","0.2","6.35","119","155","121","147","297","315","291"
"20",608648,"Duffey, Tyler","809","2.5","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2424","87.9","88.04","20","20","0","0.1","6.36","102","150","117","146","300","330","293"
"20",519141,"Pomeranz, Drew","430","4.7","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2455","92.1","90.60","20","20","0","-1.5","5.54","113","154","145","150","296","324","311"
"20",593974,"Peralta, Wandy","552","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2250","88.7","87.89","20","20","0","-0.8","5.78","110","158","126","146","299","320","285"
"20",606303,"Payamps, Joel","499","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","20",,,"2396","88.8","88.34","20","20","0","-0.5","5.86","111","156","124","149","293","314","290"
"19",664192,"Lucchesi, Joey","646","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"2166","86.5","86.70","19","19","0","0.2","6.41","121","152","117","151","297","323","300"
"19",676684,"Vest, Will","607","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"1942","89.0","88.49","19","19","0","-0.5","5.93","105","149","121","145","298","322","292"
"19",523260,"Kelly, Joe","492","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"2431","90.4","90.11","19","19","0","-0.3","6.01","111","156","125","152","304","317","293"
"19",677976,"Dobnak, Randy","677","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"2185","87.4","86.41","19","19","0","-1.0","5.61","104","155","120","149","301","327","295"
"19",542888,"Armstrong, Shawn","448","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"2644","92.0","88.01","19","19","0","-4.0","6.67","111","155","128","149","302","323","297"
"19",664054,"Stashak, Cody","308","6.2","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"2215","85.9","85.25","19","19","0","-0.6","5.79","103","152","118","146","302","332","295"
"19",669160,"May, Dustin","368","5.2","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"2824","92.1","92.58","19","19","0","0.5","6.61","118","166","134","151","293","316","290"
"19",656887,"Reid-Foley, Sean","371","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","19",,,"1950","89.9","91.43","19","19","0","1.5","7.15","114","148","118","144","298","323","299"
"18",669060,"Wilson, Bryse","705","2.6","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"1926","90.7","91.48","18","18","0","0.8","6.63","106","152","122","151","301","316","289"
"18",453265,"Watson, Tony","652","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2383","86.3","80.77","18","18","0","-5.5","6.08","115","156","121","151","299","322","298"
"18",641682,"Hendrix, Ryan","540","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2403","88.2","87.90","18","18","0","-0.3","6.03","109","151","124","146","291","314","285"
"18",642092,"Smith, Riley","1071","1.7","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2093","87.5","87.48","18","18","0","0.0","6.36","107","154","128","151","296","327","302"
"18",669735,"Rodriguez, Chris","505","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2169","92.7","92.23","18","18","0","-0.5","6.04","115","157","125","148","306","325","297"
"18",502239,"Cahill, Trevor","665","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2354","85.1","84.82","18","18","0","-0.3","6.15","108","148","121","145","295","319","286"
"18",664776,"Cousins, Jake","307","5.9","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2613","83.8","84.46","18","18","0","0.7","6.85","109","153","123","149","298","323","297"
"18",501925,"Smith, Joe","506","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2012","82.8","83.11","18","18","0","0.3","6.67","113","149","118","144","292","323","288"
"18",593144,"Rodríguez, Richard","715","2.5","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2457","92.1","92.88","18","18","0","0.8","6.84","116","156","136","150","302","325","294"
"18",641871,"Middleton, Keynan","519","3.5","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2214","91.9","92.28","18","18","0","0.4","6.56","111","150","121","147","296","322","297"
"18",572143,"Smith, Burch","598","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2286","91.6","92.41","18","18","0","0.8","6.79","107","152","129","149","303","327","301"
"18",596001,"Junis, Jakob","549","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","18",,,"2483","86.1","85.33","18","18","0","-0.8","5.68","107","160","121","147","296","319","300"
"17",623364,"Wieck, Brad","293","5.8","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"2285","86.8","88.18","17","17","0","1.4","7.08","115","155","125","153","291","315","295"
"17",571948,"Milner, Hoby","268","6.3","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"1940","84.2","84.31","17","17","0","0.1","6.46","112","158","131","148","299","325","297"
"17",642083,"Slegers, Aaron","570","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"2044","88.7","89.68","17","17","0","1.0","6.91","113","152","121","145","305","324","295"
"17",605525,"Wendelken, J.B.","495","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"2456","89.7","89.56","17","17","0","-0.1","6.16","107","152","127","151","303","322","292"
"17",663559,"Falter, Bailey","331","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"1800","89.5","91.77","17","17","0","2.3","7.45","113","150","117","145","295","321","293"
"17",656464,"Ginkel, Kevin","556","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"2285","88.5","83.65","17","17","0","-4.9","6.78","111","149","127","146","300","332","304"
"17",656548,"Holloway, Jordan","664","2.6","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"2269","90.3","90.24","17","17","0","-0.1","6.18","109","153","118","151","297","316","283"
"17",641851,"McGowin, Kyle","442","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"2611","83.0","82.91","17","17","0","-0.1","6.31","113","157","129","148","295","319","295"
"17",642130,"Taylor, Blake","558","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"2286","91.4","92.34","17","17","0","0.9","6.75","108","155","130","152","287","320","293"
"17",605441,"Ríos, Yacksel","458","3.7","0.000","0.000",,"0.000","0.000","0.000",,"0","17",,,"1683","93.5","93.44","17","17","0","-0.1","6.26","115","162","136","152","292","331","302"
"16",656061,"Abreu, Albert","416","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","16",,,"2144","90.5","90.39","16","16","0","-0.1","6.31","110","153","124","147","306","329","292"
"16",594965,"Ponce de Leon, Daniel","503","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","16",,,"2291","93.7","93.55","16","16","0","-0.1","6.31","119","158","125","148","298","319","301"
"16",605388,"Morgan, Adam","292","5.5","0.000","0.000",,"0.000","0.000","0.000",,"0","16",,,"2739","84.4","83.81","16","16","0","-0.6","5.76","116","158","128","154","293","322","301"
"16",672335,"Pérez, Cionel","425","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","16",,,"2227","91.9","91.40","16","16","0","-0.5","5.80","105","153","123","147","293","314","284"
"16",667376,"Sánchez, Miguel","381","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","16",,,"1739","89.2","89.65","16","16","0","0.5","6.37","114","152","124","146","296","320","292"
"16",621074,"Rucker, Michael","236","6.8","0.000","0.000",,"0.000","0.000","0.000",,"0","16",,,"2430","89.2","89.35","16","16","0","0.2","6.24","108","158","132","151","302","329","303"
"16",669952,"White, Mitch","592","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","16",,,"2338","89.2","89.07","16","16","0","-0.1","6.33","115","156","128","152","296","318","289"
"15",573009,"Mantiply, Joe","450","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","15",,,"2230","84.7","84.66","15","15","0","0.0","6.36","111","155","128","149","295","325","301"
"15",657006,"Steele, Justin","385","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","15",,,"2653","88.3","88.63","15","15","0","0.3","6.50","105","143","115","142","289","317","292"
"15",608334,"Fulmer, Carson","448","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","15",,,"2356","86.2","86.31","15","15","0","0.1","6.22","107","153","126","145","295","317","288"
"15",670990,"Ramirez, Yohan","211","7.1","0.000","0.000",,"0.000","0.000","0.000",,"0","15",,,"2357","87.9","88.95","15","15","0","1.1","6.95","115","154","124","150","297","322","292"
"15",663770,"Evans, Demarcus","389","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","15",,,"2509","88.8","89.04","15","15","0","0.2","6.31","114","150","126","146","306","327","293"
"15",605359,"Marshall, Evan","435","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","15",,,"2083","88.6","87.96","15","15","0","-0.6","5.78","120","151","122","150","298","318","294"
"15",541640,"Ramírez, Erasmo","375","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","15",,,"2101","91.0","91.24","15","15","0","0.2","6.35","114","160","134","152","302","328","300"
